name,restaurant_id,user_id,liked,food type
OPTP Bahria Town,84,user_1,0,Burgers | Fast Food
OPTP DHA PHASE 2,86,user_322,0,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_322,0,Pakistani | Broast
Burger-O-Clock SMCHS,36,user_322,0,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_322,0,Pizza | Italian
Karachi Broast Boat Basin,66,user_322,1,Pakistani | Broast
Karachi Broast RMR,71,user_322,0,Pakistani | Broast
Zahid Nihari TariqRD,99,user_322,0,Pakistani | Nihari
Burger-O-Clock Gulshan,32,user_322,1,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_322,0,Fried Chicken | Fast Food
Zahid Nihari Saddar,98,user_322,0,Pakistani | Nihari
Burger Lab Clifton,38,user_322,1,Burgers | Fast Food
Burger Lab DHA,39,user_322,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_322,0,Pizza | Italian
Broadway Pizza DHA PHASE 8,6,user_322,0,Pizza | Italian
Burger-O-Clock Lucky One Mall,34,user_322,1,Burgers | Fast Food
Burger Lab SMCHS,46,user_322,1,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_323,0,Pizza | Italian
Broadway Pizza Johar,15,user_323,0,Pizza | Italian
OPTP Dolmen Mall TariqRD,88,user_323,0,Burgers | Fast Food
OPTP DHA PHASE 2,86,user_323,0,Burgers | Fast Food
OPTP Gulshan,90,user_323,0,Burgers | Fast Food
Burger Lab DHA,39,user_323,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_323,0,Pizza | Italian
Broadway Pizza Gulshan,12,user_323,0,Pizza | Italian
OPTP North Nazimabad,95,user_323,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_323,0,Pakistani | Haleem
Burger Lab Johar,42,user_323,0,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_323,1,Fried Chicken | Fast Food
Karachi Haleem Bukhari,74,user_323,1,Pakistani | Haleem
OPTP Sehar,96,user_323,1,Burgers | Fast Food
Broadway Pizza Clifton,5,user_323,0,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_323,0,Pizza | Italian
Broadway Pizza Garden,11,user_323,1,Pizza | Italian
Burger Lab Clifton,38,user_324,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_324,0,Pakistani | Haleem
Burger-O-Clock Bahria Town,27,user_324,0,Burgers | Fast Food
Broadway Pizza FB Area,10,user_324,0,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_324,0,Pizza | Italian
Karachi Haleem Hussainabad,76,user_324,1,Pakistani | Haleem
Broadway Pizza Scheme 33,22,user_324,0,Pizza | Italian
OPTP Bahria Town,84,user_324,1,Burgers | Fast Food
Karachi Haleem Lasbela,78,user_324,0,Pakistani | Haleem
Karachi Haleem Ittehad,77,user_324,0,Pakistani | Haleem
Burger-O-Clock Gulshan,32,user_324,0,Burgers | Fast Food
Broadway Pizza Chundrigar,4,user_324,0,Pizza | Italian
OPTP M A JinnahRD,94,user_324,0,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_325,0,Fried Chicken | Fast Food
OPTP Bahria Town,84,user_325,0,Burgers | Fast Food
Burger Lab Bahria Town,37,user_325,1,Burgers | Fast Food
Broadway Pizza Bukhari,3,user_325,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_325,1,Fried Chicken | Fast Food
OPTP Lucky One Mall,92,user_325,0,Burgers | Fast Food
OPTP Atrium Mall,82,user_325,0,Burgers | Fast Food
OPTP FB Area,89,user_325,0,Burgers | Fast Food
Burger Lab DHA,39,user_325,0,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_326,1,Pakistani | Haleem
Burger-O-Clock Nazimabad,35,user_326,0,Burgers | Fast Food
Karachi Broast Atrium Mall,65,user_326,1,Pakistani | Broast
Karachi Haleem BurnsRD,75,user_326,0,Pakistani | Haleem
Broadway Pizza Dolmen Mall Clifton,7,user_326,1,Pizza | Italian
Burger-O-Clock DHA,29,user_327,0,Burgers | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_327,0,Fried Chicken | Fast Food
Burger-O-Clock Johar,33,user_327,1,Burgers | Fast Food
Kababjees Fried Chicken Defence View,50,user_327,0,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_327,0,Pizza | Italian
OPTP Atrium Mall,82,user_327,0,Burgers | Fast Food
Karachi Broast Saddar,72,user_327,1,Pakistani | Broast
Broadway Pizza RMR,21,user_327,0,Pizza | Italian
Karachi Broast Clifton,67,user_327,0,Pakistani | Broast
Broadway Pizza Ittehad,13,user_327,1,Pizza | Italian
Karachi Haleem Hussainabad,76,user_328,1,Pakistani | Haleem
Kababjees Fried Chicken Johar Chowrangi,54,user_328,0,Fried Chicken | Fast Food
Broadway Pizza Gulshan,12,user_328,1,Pizza | Italian
Karachi Broast Atrium Mall,65,user_328,0,Pakistani | Broast
Javed Nihari FB Area,48,user_328,1,Pakistani | Nihari
Burger Lab Nazimabad,45,user_328,1,Burgers | Fast Food
OPTP Atrium Mall,82,user_328,0,Burgers | Fast Food
Kababjees Fried Chicken Defence View,50,user_328,0,Fried Chicken | Fast Food
Burger-O-Clock Gulshan,32,user_329,1,Burgers | Fast Food
Kababjees Fried Chicken Karimabad,55,user_329,0,Fried Chicken | Fast Food
Kababjees Fried Chicken North Five Star,59,user_329,0,Fried Chicken | Fast Food
Burger Lab Lucky One Mall,43,user_329,1,Burgers | Fast Food
Kababjees Fried Chicken Defence View,50,user_329,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_329,0,Fried Chicken | Fast Food
Broadway Pizza Chundrigar,4,user_329,0,Pizza | Italian
Broadway Pizza Johar,15,user_330,0,Pizza | Italian
OPTP Lucky One Mall,92,user_330,1,Burgers | Fast Food
Broadway Pizza Bahria Town,2,user_330,0,Pizza | Italian
Broadway Pizza SMCHS,25,user_330,0,Pizza | Italian
Burger-O-Clock Lucky One Mall,34,user_330,1,Burgers | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_330,1,Fried Chicken | Fast Food
Burger Lab Clifton,38,user_330,0,Burgers | Fast Food
Broadway Pizza Scheme 33,22,user_330,0,Pizza | Italian
OPTP Tipu Sultan,97,user_330,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_330,1,Burgers | Fast Food
Broadway Pizza Clifton,5,user_330,1,Pizza | Italian
Broadway Pizza Bukhari,3,user_330,0,Pizza | Italian
Broadway Pizza FB Area,10,user_330,0,Pizza | Italian
Broadway Pizza Jinnah Avenue,14,user_331,0,Pizza | Italian
OPTP M A JinnahRD,94,user_331,0,Burgers | Fast Food
Broadway Pizza Bahria Town,2,user_331,1,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_331,0,Pizza | Italian
Kababjees Fried Chicken Clifton,49,user_331,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_331,0,Fried Chicken | Fast Food
Broadway Pizza Bukhari,3,user_331,0,Pizza | Italian
Karachi Haleem Hussainabad,76,user_332,0,Pakistani | Haleem
Broadway Pizza Maymar,18,user_332,1,Pizza | Italian
Karachi Broast RMR,71,user_332,1,Pakistani | Broast
Kababjees Fried Chicken Clifton,49,user_332,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_332,1,Fried Chicken | Fast Food
Karachi Broast Gulshan,68,user_332,0,Pakistani | Broast
Karachi Haleem Bukhari,74,user_332,0,Pakistani | Haleem
OPTP Bahadurabad,83,user_332,1,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_332,1,Burgers | Fast Food
Karachi Broast Saddar,72,user_332,1,Pakistani | Broast
Karachi Broast North Nazimabad,70,user_332,0,Pakistani | Broast
Broadway Pizza Johar,15,user_332,0,Pizza | Italian
Karachi Broast Atrium Mall,65,user_332,1,Pakistani | Broast
Kababjees Fried Chicken Defence View,50,user_332,0,Fried Chicken | Fast Food
Broadway Pizza Shahbaz,23,user_332,0,Pizza | Italian
OPTP Dolmen Mall TariqRD,88,user_332,0,Burgers | Fast Food
Javed Nihari FB Area,48,user_332,1,Pakistani | Nihari
Broadway Pizza Gulshan,12,user_332,0,Pizza | Italian
Broadway Pizza Dolmen Mall Hyderi,8,user_332,1,Pizza | Italian
OPTP Gulshan,90,user_332,0,Burgers | Fast Food
Burger-O-Clock Chundrigar,28,user_333,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_333,0,Pakistani | Haleem
Karachi Haleem BurnsRD,75,user_333,1,Pakistani | Haleem
Karachi Haleem Hussainabad,76,user_333,0,Pakistani | Haleem
OPTP Bahria Town,84,user_333,0,Burgers | Fast Food
Broadway Pizza Korangi,16,user_333,0,Pizza | Italian
OPTP Bahadurabad,83,user_333,0,Burgers | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_333,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_333,0,Fried Chicken | Fast Food
Burger Lab Clifton,38,user_333,1,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_333,1,Pakistani | Broast
Kababjees Fried Chicken Kharadar,56,user_333,0,Fried Chicken | Fast Food
Broadway Pizza Scheme 33,22,user_333,0,Pizza | Italian
Broadway Pizza Chundrigar,4,user_333,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_333,0,Fried Chicken | Fast Food
OPTP Atrium Mall,82,user_333,0,Burgers | Fast Food
Karachi Haleem Lasbela,78,user_333,0,Pakistani | Haleem
Kababjees Fried Chicken Millennium Mall,58,user_333,1,Fried Chicken | Fast Food
Burger-O-Clock Johar,33,user_333,0,Burgers | Fast Food
Burger-O-Clock Nazimabad,35,user_334,0,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_334,0,Pizza | Italian
Kababjees Fried Chicken Safoora,62,user_334,0,Fried Chicken | Fast Food
OPTP Tipu Sultan,97,user_334,1,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_334,0,Burgers | Fast Food
Kababjees Fried Chicken Teen Talwar,64,user_334,0,Fried Chicken | Fast Food
Broadway Pizza Lucky One Mall,17,user_334,1,Pizza | Italian
Broadway Pizza Chundrigar,4,user_334,1,Pizza | Italian
Karachi Broast Saddar,72,user_334,1,Pakistani | Broast
Karachi Broast Gulshan,68,user_334,0,Pakistani | Broast
Karachi Haleem BurnsRD,75,user_334,0,Pakistani | Haleem
Broadway Pizza Maymar,18,user_334,1,Pizza | Italian
OPTP Johar,91,user_334,0,Burgers | Fast Food
OPTP Bahria Town,84,user_334,0,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_334,1,Burgers | Fast Food
Karachi Haleem Lasbela,78,user_334,0,Pakistani | Haleem
Kababjees Fried Chicken Millennium Mall,58,user_334,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_334,0,Fried Chicken | Fast Food
OPTP Dolmen Mall TariqRD,88,user_334,0,Burgers | Fast Food
Karachi Broast RMR,71,user_334,1,Pakistani | Broast
OPTP Lucky One Mall,92,user_335,0,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_335,1,Burgers | Fast Food
OPTP Sehar,96,user_335,0,Burgers | Fast Food
Karachi Broast Nazimabad,69,user_335,1,Pakistani | Broast
Karachi Haleem Ittehad,77,user_335,0,Pakistani | Haleem
OPTP Boat Basin,85,user_335,0,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_335,0,Fried Chicken | Fast Food
Burger-O-Clock SMCHS,36,user_335,0,Burgers | Fast Food
Karachi Broast TariqRD,73,user_335,0,Pakistani | Broast
Kababjees Fried Chicken Teen Talwar,64,user_335,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_335,0,Fried Chicken | Fast Food
Karachi Haleem BurnsRD,75,user_336,0,Pakistani | Haleem
Karachi Broast RMR,71,user_336,0,Pakistani | Broast
Karachi Broast North Nazimabad,70,user_336,0,Pakistani | Broast
Javed Nihari FB Area,48,user_336,0,Pakistani | Nihari
Burger Lab DHA,39,user_336,1,Burgers | Fast Food
OPTP Malir,93,user_336,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_336,0,Burgers | Fast Food
OPTP DHA PHASE 2,86,user_336,0,Burgers | Fast Food
Burger-O-Clock SMCHS,36,user_336,1,Burgers | Fast Food
Broadway Pizza SMCHS,25,user_336,0,Pizza | Italian
Broadway Pizza Dolmen Mall Hyderi,8,user_336,0,Pizza | Italian
Broadway Pizza Scheme 33,22,user_337,0,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_337,0,Pizza | Italian
Karachi Haleem North Nazimabad,79,user_337,0,Pakistani | Haleem
OPTP Gulshan,90,user_337,0,Burgers | Fast Food
Kababjees Fried Chicken Millennium Mall,58,user_337,0,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_337,0,Pizza | Italian
Burger Lab Lucky One Mall,43,user_337,1,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_337,0,Pakistani | Broast
Kababjees Fried Chicken North Five Star,59,user_337,0,Fried Chicken | Fast Food
Burger Lab SMCHS,46,user_337,1,Burgers | Fast Food
Kababjees Fried Chicken Teen Talwar,64,user_337,0,Fried Chicken | Fast Food
Burger-O-Clock Chundrigar,28,user_337,1,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_337,1,Burgers | Fast Food
Burger Lab Johar,42,user_337,1,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_337,0,Pizza | Italian
Karachi Broast Saddar,72,user_337,0,Pakistani | Broast
Broadway Pizza Maymar,18,user_337,0,Pizza | Italian
OPTP Sehar,96,user_337,0,Burgers | Fast Food
Broadway Pizza Bahria Town,2,user_337,1,Pizza | Italian
Karachi Broast Nazimabad,69,user_337,0,Pakistani | Broast
Kababjees Fried Chicken Kharadar,56,user_338,0,Fried Chicken | Fast Food
OPTP Dolmen Mall Clifton,87,user_338,0,Burgers | Fast Food
Broadway Pizza Lucky One Mall,17,user_338,0,Pizza | Italian
Kababjees Fried Chicken Defence View,50,user_338,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Safoora,62,user_338,1,Fried Chicken | Fast Food
Zahid Nihari Saddar,98,user_338,1,Pakistani | Nihari
OPTP Gulshan,90,user_338,1,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_338,1,Pakistani | Haleem
Broadway Pizza Chundrigar,4,user_338,0,Pizza | Italian
Broadway Pizza Johar,15,user_338,1,Pizza | Italian
Karachi Broast RMR,71,user_338,1,Pakistani | Broast
Broadway Pizza DHA PHASE 8,6,user_338,0,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_339,1,Pizza | Italian
Kababjees Fried Chicken Defence View,50,user_339,0,Fried Chicken | Fast Food
OPTP Gulshan,90,user_339,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_339,0,Pizza | Italian
Broadway Pizza Gulshan,12,user_339,1,Pizza | Italian
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_339,0,Fried Chicken | Fast Food
Burger-O-Clock SMCHS,36,user_340,0,Burgers | Fast Food
Broadway Pizza SMCHS,25,user_340,1,Pizza | Italian
Kababjees Fried Chicken MACHS,57,user_340,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_340,0,Fried Chicken | Fast Food
Burger-O-Clock Lucky One Mall,34,user_340,0,Burgers | Fast Food
Broadway Pizza Korangi,16,user_340,0,Pizza | Italian
Karachi Haleem BurnsRD,75,user_340,1,Pakistani | Haleem
Broadway Pizza Bahdurabad,1,user_340,0,Pizza | Italian
Kababjees Fried Chicken Millennium Mall,58,user_340,1,Fried Chicken | Fast Food
Zahid Nihari TariqRD,99,user_340,1,Pakistani | Nihari
OPTP Bahria Town,84,user_340,1,Burgers | Fast Food
Karachi Broast Gulshan,68,user_340,1,Pakistani | Broast
Karachi Haleem North Nazimabad,79,user_340,0,Pakistani | Haleem
OPTP Atrium Mall,82,user_340,1,Burgers | Fast Food
Kababjees Fried Chicken North Karachi,60,user_340,0,Fried Chicken | Fast Food
Burger-O-Clock DHA,29,user_340,1,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_341,1,Fried Chicken | Fast Food
OPTP Dolmen Mall Clifton,87,user_341,0,Burgers | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_341,0,Fried Chicken | Fast Food
Karachi Haleem North Nazimabad,79,user_341,0,Pakistani | Haleem
Broadway Pizza Johar,15,user_341,0,Pizza | Italian
Kababjees Fried Chicken Kharadar,56,user_341,0,Fried Chicken | Fast Food
Broadway Pizza Clifton,5,user_341,0,Pizza | Italian
Karachi Broast Saddar,72,user_341,0,Pakistani | Broast
Broadway Pizza FB Area,10,user_341,1,Pizza | Italian
OPTP Dolmen Mall TariqRD,88,user_341,1,Burgers | Fast Food
Burger Lab SMCHS,46,user_341,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_341,0,Pizza | Italian
Broadway Pizza Bahria Town,2,user_341,1,Pizza | Italian
Burger Lab Lucky One Mall,43,user_341,1,Burgers | Fast Food
Broadway Pizza Shah Faisal,24,user_341,1,Pizza | Italian
Burger-O-Clock Dolmen Mall TariqRD,31,user_341,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_342,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_342,1,Burgers | Fast Food
Burger Lab Gulshan,41,user_342,0,Burgers | Fast Food
Burger Lab Johar,42,user_342,0,Burgers | Fast Food
Broadway Pizza Chundrigar,4,user_342,0,Pizza | Italian
Broadway Pizza Dolmen Mall Clifton,7,user_342,0,Pizza | Italian
Karachi Broast TariqRD,73,user_342,1,Pakistani | Broast
Karachi Broast Saddar,72,user_342,0,Pakistani | Broast
Broadway Pizza Bahdurabad,1,user_342,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_342,1,Fried Chicken | Fast Food
OPTP FB Area,89,user_342,1,Burgers | Fast Food
Burger Lab Malir,44,user_342,0,Burgers | Fast Food
Karachi Broast Clifton,67,user_342,0,Pakistani | Broast
Broadway Pizza Maymar,18,user_342,1,Pizza | Italian
OPTP Lucky One Mall,92,user_342,1,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_342,0,Fried Chicken | Fast Food
Broadway Pizza Bukhari,3,user_342,1,Pizza | Italian
Kababjees Fried Chicken Teen Talwar,64,user_342,0,Fried Chicken | Fast Food
Karachi Broast Nazimabad,69,user_343,0,Pakistani | Broast
Kababjees Fried Chicken Gulshan Disco,52,user_343,1,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_343,1,Pizza | Italian
OPTP Gulshan,90,user_343,0,Burgers | Fast Food
OPTP Lucky One Mall,92,user_343,1,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_343,1,Fried Chicken | Fast Food
Broadway Pizza FB Area,10,user_343,0,Pizza | Italian
Broadway Pizza North Nazimabad,20,user_343,1,Pizza | Italian
Broadway Pizza Bahria Town,2,user_344,0,Pizza | Italian
Burger-O-Clock Chundrigar,28,user_344,1,Burgers | Fast Food
Zahid Nihari Saddar,98,user_344,0,Pakistani | Nihari
Karachi Broast Nazimabad,69,user_344,0,Pakistani | Broast
Kababjees Fried Chicken Defence View,50,user_344,0,Fried Chicken | Fast Food
Karachi Haleem Lasbela,78,user_344,1,Pakistani | Haleem
Broadway Pizza Shah Faisal,24,user_344,0,Pizza | Italian
Kababjees Fried Chicken Garden East Branch,51,user_344,0,Fried Chicken | Fast Food
Burger-O-Clock Lucky One Mall,34,user_344,1,Burgers | Fast Food
Karachi Haleem Bukhari,74,user_344,0,Pakistani | Haleem
OPTP North Nazimabad,95,user_344,0,Burgers | Fast Food
OPTP Malir,93,user_345,0,Burgers | Fast Food
Broadway Pizza Clifton,5,user_345,0,Pizza | Italian
Broadway Pizza Garden,11,user_345,0,Pizza | Italian
Zahid Nihari TariqRD,99,user_345,1,Pakistani | Nihari
Kababjees Fried Chicken North Karachi,60,user_345,0,Fried Chicken | Fast Food
OPTP Dolmen Mall Clifton,87,user_345,0,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_345,1,Fried Chicken | Fast Food
Broadway Pizza Korangi,16,user_345,0,Pizza | Italian
Burger-O-Clock SMCHS,36,user_345,0,Burgers | Fast Food
Burger Lab Nazimabad,45,user_345,0,Burgers | Fast Food
Karachi Broast Clifton,67,user_345,1,Pakistani | Broast
OPTP Gulshan,90,user_345,1,Burgers | Fast Food
OPTP Bahria Town,84,user_345,0,Burgers | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_345,0,Fried Chicken | Fast Food
Broadway Pizza Johar,15,user_345,1,Pizza | Italian
Burger-O-Clock Lucky One Mall,34,user_345,0,Burgers | Fast Food
Burger Lab Malir,44,user_345,0,Burgers | Fast Food
Broadway Pizza Bahdurabad,1,user_345,1,Pizza | Italian
OPTP FB Area,89,user_346,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_346,0,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_346,1,Burgers | Fast Food
OPTP Bahadurabad,83,user_346,1,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_346,0,Burgers | Fast Food
OPTP Bahria Town,84,user_346,0,Burgers | Fast Food
Zahid Nihari Saddar,98,user_346,0,Pakistani | Nihari
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_346,1,Fried Chicken | Fast Food
Karachi Haleem BurnsRD,75,user_346,0,Pakistani | Haleem
Kababjees Fried Chicken North Five Star,59,user_346,0,Fried Chicken | Fast Food
Broadway Pizza Bahria Town,2,user_346,1,Pizza | Italian
Kababjees Fried Chicken Clifton,49,user_346,0,Fried Chicken | Fast Food
OPTP Atrium Mall,82,user_346,0,Burgers | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_347,0,Pizza | Italian
Broadway Pizza North Nazimabad,20,user_347,1,Pizza | Italian
Javed Nihari FB Area,48,user_347,0,Pakistani | Nihari
Burger-O-Clock Lucky One Mall,34,user_347,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_347,0,Burgers | Fast Food
Burger-O-Clock Johar,33,user_347,1,Burgers | Fast Food
Broadway Pizza Bahdurabad,1,user_347,0,Pizza | Italian
Burger Lab DHA,39,user_347,0,Burgers | Fast Food
Broadway Pizza Lucky One Mall,17,user_348,0,Pizza | Italian
OPTP Malir,93,user_348,0,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_348,1,Burgers | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_348,1,Fried Chicken | Fast Food
Kababjees Fried Chicken Millennium Mall,58,user_348,0,Fried Chicken | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_348,1,Burgers | Fast Food
Burger-O-Clock SMCHS,36,user_348,0,Burgers | Fast Food
OPTP Johar,91,user_348,0,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_348,0,Fried Chicken | Fast Food
OPTP Atrium Mall,82,user_348,0,Burgers | Fast Food
OPTP Dolmen Mall Clifton,87,user_348,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_348,0,Pakistani | Broast
Broadway Pizza Dolmen Mall Clifton,7,user_348,1,Pizza | Italian
Broadway Pizza DHA PHASE 8,6,user_348,0,Pizza | Italian
Burger Lab SMCHS,46,user_348,0,Burgers | Fast Food
Kababjees Fried Chicken PECHS Cloud,61,user_348,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Defence View,50,user_348,0,Fried Chicken | Fast Food
